gene_id	KNI1766A283	KNI1766A273	KNI1766A278	KNI1766A288	KNI1766A269	KNI1766A274	KNI1766A280	KNI1766A284	KNI1766A271	KNI1766A276	KNI1766A282	KNI1766A286	KNI1766A279	KNI1766A270	KNI1766A275	KNI1766A285	KNI1766A272	KNI1766A277
gene_id	CD45RA+Cyt-	CD45RA+Cyt-	CD45RA+Cyt-	CD45RA+Cyt-	CSF+	CSF+	CSF+	CSF+	IFN+	IFN+	IFN+	IFN+	IFN+	IL17A+	IL17A+	IL17A+	IL17A+GMCSF+IFN-	IL17A+GMCSF+IFN-
ENSG00000267980	0.451808	0.314128	0.159432	0.309629	0.136008	0.172711	0.175461	0.174675	0.20743	0.119998	0.377668	0.387796	0.0877169	0.115265	0.131707	0	0.124434	0.177882
ENSG00000268001	7.95684	7.08216	4.5704	7.96592	7.23563	4.92226	4.29879	5.76427	8.01198	5.55989	4.50504	7.41659	5.84779	8.61607	5.00485	5.97402	8.83481	4.62494
ENSG00000268006	1.28012	0.342685	0.239149	0.90074	0.32642	0.316636	0.467895	0.524025	0.285216	0.239995	0.323715	0.630168	0.146195	0.403428	0.263413	1.13022	0.217759	0.711529
ENSG00000268015	0.401607	0.171343	0.106288	1.35111	0.217613	0.172711	0.263191	0.960712	0.0518575	0.199996	0.242787	0.727117	0.116956	0.0864489	0.19756	0.48438	0.155542	0.266823
ENSG00000268027	6.60142	0.257014	0.717446	4.4474	0.516831	1.12262	4.64971	5.38581	0.570432	1.11998	5.20642	3.82948	1.28651	0.806856	0.856093	3.87504	0.466627	1.06729
ENSG00000268030	1.80723	2.02755	1.96633	0.703703	0.952057	1.06505	1.72536	0.58225	1.24458	1.51997	1.18696	0.678642	1.46195	1.21028	1.51463	0.8073	1.05769	0.978352
ENSG00000268041	4.86949	1.999	2.12577	4.4474	4.70588	5.26768	10.3814	16.1574	11.6679	7.43985	20.9606	17.063	10.1167	3.40032	3.55608	5.97402	2.48868	2.75717
ENSG00000268061	0.401607	0.142785	0.398581	0.591111	0.217613	0.316636	0.204704	0.553137	0.0259287	0.319994	0.188834	0.290847	0.204673	0.259347	0.329266	0.32292	0.155542	0.266823
ENSG00000268087	0.677712	0.856713	0.611158	1.04148	0.408024	0.518132	0.84806	1.04805	0.518575	0.559989	0.620454	0.43627	0.526301	0.461061	0.329266	0.48438	0.684387	0.355764
ENSG00000268156	1.48093	1.37074	1.48804	1.29481	1.30568	0.863554	1.08201	1.42651	1.08901	0.479991	1.21393	1.26034	0.701735	0.835672	0.592679	1.13022	0.653278	0.978352
ENSG00000268186	0.426708	0.0856713	0.265721	0.394074	0.244815	0.402992	0.204704	0.34935	0.259287	0.479991	0.377668	0.43627	0.146195	0.172898	0.19756	0.32292	0.186651	0
ENSG00000268189	0.175703	0.0856713	0.372009	0.281481	0.244815	0.172711	0.0877304	0.145562	0.155572	0.239995	0.107905	0.193898	0.204673	0.115265	0.263413	0.64584	0.248868	0.444705
ENSG00000268205	13.5291	16.0491	31.4879	21.3363	21.3533	27.8064	10.0013	16.4194	22.1172	29.1994	10.3859	21.9105	25.0578	15.3591	20.217	24.7034	15.8342	20.4565
ENSG00000268218	2.98695	2.51302	2.73692	5.2074	1.30568	1.5544	2.36872	2.29989	1.08901	1.39997	2.10415	2.76304	1.25728	1.61371	1.38292	3.2292	0.808821	1.24518
ENSG00000268265	0.301205	0.1999	0.345437	0.365926	0.217613	0.345421	0.175461	0.34935	0.20743	0.159997	0.21581	0.290847	0.204673	0.201714	0.460973	0.48438	0.124434	0.355764
ENSG00000268279	0.627511	0.142785	0.159432	0.365926	0.217613	0.287851	0.350921	0.407575	0.492646	0.399992	0.458597	0.0484745	0.175434	0.345795	0.263413	0	0.653278	0.355764
ENSG00000268355	5.8735	0.371242	0.398581	3.77185	0.136008	0.431777	2.10553	2.12521	0.285216	0.199996	1.26789	1.30881	0.467823	0.922121	0.131707	1.13022	0.217759	0.355764
ENSG00000268362	0.527109	0.999498	0.292293	1.06963	0.435226	0.345421	0.409408	0.727812	0.62229	0.439991	0.43162	0.87254	0.29239	0.403428	0.39512	0.8073	0.311085	0
ENSG00000268364	0.175703	0.0856713	0.345437	0.140741	0.16321	0.230281	0.175461	0.640475	0.0518575	0.0799984	0.134881	0.533219	0.0877169	0.144081	0	0	0.186651	0.266823
ENSG00000268402	0.627511	1.65631	1.72718	0.281481	0.625637	0.690843	0.233948	0.320237	0.985292	1.55997	0.647431	0.145423	1.02336	0.835672	1.05365	0.64584	0.528844	0.444705
ENSG00000268416	0.326306	0.1999	0.159432	0.394074	0.16321	0.172711	0.321678	0.494912	0.285216	0.439991	0.404644	0.727117	0.29239	0.172898	0	0.48438	0.155542	0.0889411
ENSG00000268457	0.125502	0.228457	0.265721	0.0281481	0.408024	0.546917	0.146217	0.145562	0.285216	0.279994	0.188834	0.193898	0.204673	0.0864489	0.39512	0	0.186651	0.622588
ENSG00000268466	0.527109	0.485471	0.345437	0.365926	0.272016	0.431777	0.233948	0.378462	0.311145	0.319994	0.377668	0.484745	0.204673	0.316979	0.131707	0.8073	0.311085	0.266823
ENSG00000268471	3.86547	5.28306	4.06553	2.13926	2.20333	2.21645	2.19326	1.45562	2.59287	2.11996	2.31996	1.74508	2.63151	2.44938	1.90974	1.29168	1.95983	1.33412
ENSG00000268516	0.426708	0.856713	0.664302	0.985184	0.353621	0.805983	0.292435	0.786037	0.751934	0.839983	0.43162	0.921015	0.672496	0.345795	0.39512	1.45314	0.466627	0.711529
ENSG00000268518	0.376507	0.228457	0.398581	0.534814	0.299218	0.11514	0.263191	0.2329	0.181501	0.159997	0.269763	0.387796	0.204673	0.144081	0.19756	0.32292	0.217759	0.355764
ENSG00000268543	0.251004	0.314128	0.265721	0.281481	0.462428	0.460562	0.204704	0.494912	0.803791	0.359993	0.377668	0.43627	0.350868	0.403428	0.131707	0.48438	0.373302	0.266823
ENSG00000268544	0.125502	0.114228	0.212577	0.168889	0.16321	0.230281	0.292435	0.11645	0.388931	0.319994	0.242787	0.242372	0.175434	0.144081	0	0.32292	0.186651	0.177882
ENSG00000268564	0.225904	0.342685	0.318865	0.197037	0.299218	0.259066	0.292435	0.320237	0.285216	0.199996	0.296739	0.0969489	0.380107	0.374612	0.131707	0.32292	0.124434	0.266823
ENSG00000268575	0.401607	0.913827	0.664302	0.168889	0.571234	0.287851	0.204704	0.203787	0.881577	0.319994	0.269763	0.193898	0.321629	0.749223	0.329266	0	0.466627	0.266823
ENSG00000268584	0.225904	0.1999	0.106288	0.225185	0.108807	0.201496	0.0584869	0.378462	0.181501	0.239995	0.296739	0.242372	0.321629	0.115265	0.19756	0.16146	0.186651	0.177882
ENSG00000268593	0.803214	0.142785	0.478297	0.788147	0.108807	0.230281	0.321678	0.34935	0.233359	0.239995	0.350692	0.484745	0.29239	0.316979	0.19756	0.32292	0.124434	0
ENSG00000268657	0.175703	0.142785	0.0531441	0.281481	0.108807	0.172711	0.116974	0.553137	0.181501	0.239995	0.188834	0.727117	0.233912	0.115265	0.131707	0.8073	0.062217	0
ENSG00000268670	0.351406	0.828156	1.22232	1.15407	0.707242	0.633273	0.731086	0.669587	0.440789	0.51999	0.782312	0.87254	0.497062	0.23053	0.526826	1.13022	0.964363	0.80047
ENSG00000268713	1.50603	1.5992	2.15234	1.63259	2.09453	2.30281	0.84806	1.74675	1.84094	2.19996	1.133	1.69661	1.92977	1.98832	1.51463	1.45314	1.33766	1.512
ENSG00000268756	0.451808	0.228457	0.318865	0.731851	0.136008	0.201496	0.292435	0.436687	0.129644	0.199996	0.458597	0.242372	0.0584779	0.172898	0.19756	0.32292	0.062217	0.355764
ENSG00000268758	1.70683	2.31312	2.39149	1.01333	0.680041	0.230281	0.321678	0.145562	0.700076	0.119998	0.161858	0.242372	0.029239	0.605142	0.39512	0.16146	0	0
ENSG00000268798	1.05422	1.34218	1.75376	3.91259	0.952057	1.5544	0.93579	2.76569	1.19272	0.639987	0.94417	2.0844	1.28651	1.38318	1.11951	2.09898	0.839929	0.978352
ENSG00000268804	1.07932	2.08467	3.72009	1.43555	4.73308	5.29646	3.71392	4.8909	6.63776	7.47985	8.44358	7.90134	8.56702	3.7173	4.01705	4.0365	3.95078	4.536
ENSG00000268812	0.225904	0.171343	0.159432	0.168889	0.84325	1.41047	0.380165	0.407575	0.751934	0.839983	0.0809288	0.0484745	0.84793	0.432244	1.18536	0	1.18212	1.68988
ENSG00000268816	0.225904	0.257014	0.212577	0.168889	0.217613	0.230281	0.175461	0.4658	0.233359	0.239995	0.134881	0.339321	0.204673	0.259347	0.131707	0	0.186651	0.266823
ENSG00000268836	0.125502	0.342685	0.239149	0.788147	0.190411	0.259066	0.204704	0.378462	0.466717	0.319994	0.134881	0.533219	0.204673	0.0864489	0.263413	0.32292	0.311085	0.0889411
ENSG00000268852	3.33836	2.54158	3.05579	3.23703	2.44815	3.05122	3.04132	2.35811	2.90402	2.79994	2.88646	2.76304	2.42683	1.46963	2.89754	2.90628	1.64875	2.40141
ENSG00000268865	0.100402	0.0285571	0.0531441	0.0281481	0.652839	0.259066	0.497139	0.4658	0.103715	0.119998	0.161858	0.242372	0.029239	0.633958	0.263413	0.16146	1.49321	0.889411
ENSG00000268885	1.00402	0.628256	0.584586	1.01333	1.03366	0.633273	1.02352	0.669587	0.544504	0.599988	0.998122	0.533219	0.643257	0.605142	0.39512	0.64584	1.64875	1.24518
ENSG00000268895	0.276105	0.314128	0.106288	0.112592	0.299218	0.201496	0.146217	0.436687	0.20743	0.119998	0.107905	0.0969489	0.0877169	0.489877	0.329266	0.32292	0.124434	0.177882
ENSG00000268912	0.903616	0.828156	1.1426	1.15407	0.299218	0.287851	0.321678	0.58225	0.337074	0.51999	0.350692	0.678642	0.380107	0.23053	0.526826	0.32292	0.248868	0.177882
ENSG00000268913	0.527109	0.428356	0.372009	0.394074	1.49609	1.23776	0.93579	1.1645	1.55572	1.91996	1.40277	1.45423	1.49119	1.15265	0.658533	0.96876	1.39988	0.80047
ENSG00000268970	0.251004	0.171343	0.239149	1.06963	0.16321	0.11514	0.204704	0.320237	0.129644	0	0.21581	0.824066	0.233912	0.0576326	0.0658533	0.64584	0.0933254	0.0889411
ENSG00000268996	0.125502	0.142785	0.159432	0.337777	0.32642	0.0863554	0.175461	0.203787	0.0777862	0.0799984	0.188834	0.290847	0.263151	0.172898	0.0658533	0.48438	0.40441	0.266823
ENSG00000269044	1.15462	0.88527	1.19574	1.06963	0.788847	0.949909	1.02352	1.48474	0.959364	1.51997	1.51067	1.06644	0.818691	0.950937	0.790239	1.13022	0.902146	1.33412
ENSG00000269051	0.351406	0.456914	0.318865	0.422222	0.0544033	0.230281	0.116974	0.11645	0.181501	0.279994	0.0809288	0.339321	0.175434	0.144081	0.0658533	0.32292	0.0311085	0.0889411
ENSG00000269069	1.17972	1.1994	1.43489	1.68889	0.108807	0.345421	0.526382	0.436687	0.311145	0.159997	0.323715	0.484745	0.175434	0.259347	0.460973	0.96876	0.0933254	0.177882
ENSG00000269125	0.351406	0.1999	0.372009	0.112592	0.244815	0.921124	0.672599	0.4658	0.155572	0.51999	0.755336	0.678642	0.643257	0.144081	0.263413	0.16146	0.933254	0.444705
ENSG00000269131	1.25502	1.08517	1.1426	1.09778	0.870452	0.892339	0.643356	0.553137	0.959364	0.799984	0.836265	0.484745	0.584779	0.950937	0.856093	0.64584	1.11991	0.711529
ENSG00000269148	0.57731	0.913827	0.823734	0.45037	0.32642	0.374207	0.292435	0.291125	0.466717	0.319994	0.458597	0.242372	0.350868	0.432244	0.724386	0	0.0933254	0.177882
ENSG00000269165	0.57731	0.456914	0.584586	0.197037	0.544033	0.777198	0.467895	0.174675	0.492646	0.479991	0.323715	0.193898	0.29239	0.605142	0.39512	0.16146	0.435519	0.889411
ENSG00000269220	0.225904	0.171343	0.13286	0.45037	0.136008	0.172711	0.146217	0.262012	0.103715	0	0.269763	0.484745	0.175434	0.259347	0	0	0.0933254	0
ENSG00000269235	0.727913	0.228457	0.159432	0.647407	0.244815	0.287851	0.555626	0.873374	0.233359	0.439991	0.485573	0.727117	0.29239	0.115265	0.39512	0.8073	0.0933254	0.355764
ENSG00000269243	0.376507	0.228457	0.186004	0.478518	0.244815	0.719628	0.350921	0.640475	0.41486	0.479991	0.404644	0.339321	0.29239	0.432244	0.460973	0.32292	0.217759	0.444705
ENSG00000269293	3.56426	2.82715	3.29494	2.67407	3.80823	3.65571	4.38652	3.4935	3.88931	3.23994	5.2334	5.04134	4.15193	3.34269	2.63413	3.39066	2.5509	2.66823
ENSG00000269305	0.527109	0.542585	0.318865	0.365926	0.190411	0.259066	0.233948	0.262012	0.311145	0.119998	0.43162	0.145423	0.263151	0.172898	0.263413	0.16146	0.155542	0
ENSG00000269318	0.451808	0.228457	0.292293	0.759999	0.217613	0.201496	0.233948	0.640475	0.20743	0.159997	0.188834	0.678642	0.116956	0.144081	0	0.64584	0.186651	0.355764
ENSG00000269337	0.527109	1.34218	0.531441	0.703703	0.408024	0.316636	0.409408	0.407575	0.466717	0.319994	0.43162	0.484745	0.350868	0.806856	0.19756	0.48438	0.342193	0.266823
ENSG00000269343	48.7702	48.2044	47.3514	41.0681	37.9191	41.9399	42.7832	48.8507	41.9009	48.839	45.8327	41.5911	47.4841	30.8911	38.1949	51.3443	31.9795	38.4226
ENSG00000269352	1.78213	1.45641	1.08945	1.63259	0.571234	0.978694	1.28671	1.28095	0.596361	0.679987	1.61858	2.32677	0.672496	0.922121	0.790239	1.13022	0.715495	1.15623
ENSG00000269378	1.00402	0.1999	0.318865	0.365926	0.571234	0.316636	0.93579	0.931599	0.777862	0.279994	0.72836	0.533219	0.526301	0.547509	0.329266	0.8073	0.777712	0.444705
ENSG00000269407	0.225904	0.285571	0.398581	0.225185	0.16321	0.201496	0.175461	0.378462	0.181501	0.159997	0.21581	0.339321	0.116956	0.23053	0.263413	0.48438	0.186651	0.177882
ENSG00000269423	0.376507	0.371242	0.345437	0.591111	0.108807	0.287851	0.438652	0.6987	0.181501	0.119998	0.296739	0.921015	0.116956	0.0576326	0.0658533	0.64584	0.186651	0.177882
